ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (lbs),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: _wpm_gtin_code,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global
1271,variation,4TCB-20-78-350-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.84375,,,,0,,,7.1600,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"7/8""",,0,Length,"3-1/2""",,0
1272,variation,4TCB-20-78-525-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,1.03125,,,,0,,,8.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"7/8""",,0,Length,"5-1/4""",,0
1273,variation,4TCB-20-78-325-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.8125,,,,0,,,7.0000,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"7/8""",,0,Length,"3-1/4""",,0
1274,variation,4TCB-22-10-225-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.6875,,,,0,,,8.6200,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"2-1/4""",,0
1275,variation,4TCB-22-10-200-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.6875,,,,0,,,8.2500,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"2""",,0
1276,variation,4TCB-22-10-250-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.71875,,,,0,,,9.2300,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"2-1/2""",,0
1277,variation,4TCB-22-10-275-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.75,,,,0,,,11.0200,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"2-3/4""",,0
1278,variation,4TCB-22-10-300-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.8125,,,,0,,,10.2600,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"3""",,0
1279,variation,4TCB-22-10-350-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.875,,,,0,,,10.5700,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"3-1/2""",,0
1280,variation,4TCB-22-10-500-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,1.1875,,,,0,,,12.8700,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"5""",,0
1281,variation,4TCB-22-10-450-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.999375,,,,0,,,11.9800,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"4-1/2""",,0
1282,variation,4TCB-22-10-425-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.96875,,,,0,,,12.1600,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"4-1/4""",,0
1283,variation,4TCB-22-10-400-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.9375,,,,0,,,11.2600,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"4""",,0
1284,variation,4TCB-22-10-375-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.90625,,,,0,,,10.6700,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"3-3/4""",,0
1285,variation,4TCB-22-10-550-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,1.25,,,,0,,,13.5500,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"5-1/2""",,0
1286,variation,4TCB-22-10-325-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.84375,,,,0,,,10.4000,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"1""",,0,Length,"3-1/4""",,0
1287,variation,4TCB-18-34-525-USA,A490 Tension Control Bolt Assembly,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,1.1525,,,,0,,,6.2000,,,,http://localhost:8000/wp-content/uploads/2019/10/A490TensionControlBoltAssembly.jpg,,,A490 Tension Control Bolt Assembly,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""",,0,Length,"5-1/4""",,0
1288,variation,WAG-18-34-625-M,MKT Sup-R Stud +,1,0,visible,,<p>Sold In Quantities of 20</p>,,,taxable,,1,,,0,0,20,,,,0,,,99.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud.jpg,,,MKT Sup-R Stud +,,,,,,0,,Finish,Mechanical Galvanized,,0,Diameter,"3/4""",,0,Length,"6-1/4""",,0
1289,variation,WAG-18-34-512-M,MKT Sup-R Stud +,1,0,visible,,<p>Sold In Quantities of 20</p>,,,taxable,,1,,,0,0,19,,,,0,,,93.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/MKTSup-RStud.jpg,,,MKT Sup-R Stud +,,,,,,0,,Finish,Mechanical Galvanized,,0,Diameter,"3/4""",,0,Length,"5-1/2""",,0
1290,variation,A325A-18-34-175-LK,"A325 Assembled Heavy Hex Bolt, Nut and Washer",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.59,,,,0,,,1.3900,,,,http://localhost:8000/wp-content/uploads/2019/10/A325AssembledHeavyHexBoltNutWasher.jpg,,,"A325 Assembled Heavy Hex Bolt, Nut and Washer",,,,,,0,,Finish,Plain,,0,Diameter,"3/4""",,0,Length,"1-3/4""",,0
1291,variation,A325A-18-34-200-LK,"A325 Assembled Heavy Hex Bolt, Nut and Washer",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.596875,,,,0,,,1.5000,,,,http://localhost:8000/wp-content/uploads/2019/10/A325AssembledHeavyHexBoltNutWasher.jpg,,,"A325 Assembled Heavy Hex Bolt, Nut and Washer",,,,,,0,,Finish,Plain,,0,Diameter,"3/4""",,0,Length,"2""",,0
1292,variation,A325A-18-34-300-MK,"A325 Assembled Heavy Hex Bolt, Nut and Washer",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.72,,,,0,,,1.5800,,,,http://localhost:8000/wp-content/uploads/2019/10/A325AssembledHeavyHexBoltNutWasher.jpg,,,"A325 Assembled Heavy Hex Bolt, Nut and Washer",,,,,,0,,Finish,Plain,,0,Diameter,"3/4""",,0,Length,"3""",,0
1293,variation,A325A-18-34-375-MK,"A325 Assembled Heavy Hex Bolt, Nut and Washer",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.80625,,,,0,,,1.6600,,,,http://localhost:8000/wp-content/uploads/2019/10/A325AssembledHeavyHexBoltNutWasher.jpg,,,"A325 Assembled Heavy Hex Bolt, Nut and Washer",,,,,,0,,Finish,Plain,,0,Diameter,"3/4""",,0,Length,"3-3/4""",,0
1294,variation,A325A-18-34-225-LK,"A325 Assembled Heavy Hex Bolt, Nut and Washer",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.62,,,,0,,,1.6300,,,,http://localhost:8000/wp-content/uploads/2019/10/A325AssembledHeavyHexBoltNutWasher.jpg,,,"A325 Assembled Heavy Hex Bolt, Nut and Washer",,,,,,0,,Finish,Plain,,0,Diameter,"3/4""",,0,Length,"2-1/4""",,0
1295,variation,A325A-18-34-250-LK,"A325 Assembled Heavy Hex Bolt, Nut and Washer",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.659375,,,,0,,,1.5700,,,,http://localhost:8000/wp-content/uploads/2019/10/A325AssembledHeavyHexBoltNutWasher.jpg,,,"A325 Assembled Heavy Hex Bolt, Nut and Washer",,,,,,0,,Finish,Plain,,0,Diameter,"3/4""",,0,Length,"2-1/2""",,0
1296,variation,A325A-18-34-275-LK,"A325 Assembled Heavy Hex Bolt, Nut and Washer",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.68625,,,,0,,,1.6100,,,,http://localhost:8000/wp-content/uploads/2019/10/A325AssembledHeavyHexBoltNutWasher.jpg,,,"A325 Assembled Heavy Hex Bolt, Nut and Washer",,,,,,0,,Finish,Plain,,0,Diameter,"3/4""",,0,Length,"2-3/4""",,0
1297,variation,A325A-18-34-400-MK,"A325 Assembled Heavy Hex Bolt, Nut and Washer",1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.84,,,,0,,,1.7200,,,,http://localhost:8000/wp-content/uploads/2019/10/A325AssembledHeavyHexBoltNutWasher.jpg,,,"A325 Assembled Heavy Hex Bolt, Nut and Washer",,,,,,0,,Finish,Plain,,0,Diameter,"3/4""",,0,Length,"4""",,0
1298,variation,A325P-14-12-225-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.18,,,,0,,,0.6000,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"1/2""-13",,0,Length,"2-1/4""",,0
1299,variation,A325P-14-12-400-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.26,,,,0,,,0.9200,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"1/2""-13",,0,Length,"4""",,0
1300,variation,A325P-14-12-350-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.23,,,,0,,,0.8200,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"1/2""-13",,0,Length,"3-1/2""",,0
1301,variation,A325P-16-58-175-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.225,,,,0,,,0.7000,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"5/8""-11",,0,Length,"1-3/4""",,0
1302,variation,A325P-16-58-150-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.195,,,,0,,,0.6200,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"5/8""-11",,0,Length,"1-1/2""",,0
1303,variation,A325P-14-12-500-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.31,,,,0,,,1.0400,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"1/2""-13",,0,Length,"5""",,0
1304,variation,A325P-16-58-200-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.245,,,,0,,,0.6900,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"5/8""-11",,0,Length,"2""",,0
1305,variation,A325P-16-58-250-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.31,,,,0,,,0.8200,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"5/8""-11",,0,Length,"2-1/2""",,0
1306,variation,A325P-16-58-225-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.27,,,,0,,,0.7600,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"5/8""-11",,0,Length,"2-1/4""",,0
1307,variation,A325P-16-58-400-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.415,,,,0,,,1.0200,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"5/8""-11",,0,Length,"4""",,0
1308,variation,A325P-16-58-350-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.37,,,,0,,,1.0700,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"5/8""-11",,0,Length,"3-1/2""",,0
1309,variation,A325P-16-58-325-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.37,,,,0,,,1.0200,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"5/8""-11",,0,Length,"3-1/4""",,0
1310,variation,A325P-16-58-500-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.545,,,,0,,,1.4600,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"5/8""-11",,0,Length,"5""",,0
1311,variation,A325P-18-34-325-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.540625,,,,0,,,1.6500,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"3-1/4""",,0
1312,variation,A325P-18-34-225-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.42,,,,0,,,1.1600,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"2-1/4""",,0
1313,variation,A325P-18-34-175-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.365,,,,0,,,1.0100,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"1-3/4""",,0
1314,variation,A325P-18-34-200-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.39,,,,0,,,1.0800,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"2""",,0
1315,variation,A325P-18-34-250-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.45,,,,0,,,1.2500,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"2-1/2""",,0
1316,variation,A325P-18-34-300-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.51125,,,,0,,,1.5100,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"3""",,0
1317,variation,A325P-18-34-275-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.480625,,,,0,,,1.4200,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"2-3/4""",,0
1318,variation,A325P-18-34-350-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.570625,,,,0,,,1.7400,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"3-1/2""",,0
1319,variation,A325P-18-34-375-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.60125,,,,0,,,1.6900,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"3-3/4""",,0
1320,variation,A325P-18-34-400-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.633125,,,,0,,,1.9600,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"4""",,0
1321,variation,A325P-18-34-500-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.7525,,,,0,,,2.2200,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"5""",,0
1322,variation,A325P-18-34-450-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.6925,,,,0,,,2.0400,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"4-1/2""",,0
1323,variation,A325P-18-34-550-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.813125,,,,0,,,2.1100,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"5-1/2""",,0
1324,variation,A325P-18-34-600-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.873125,,,,0,,,2.5800,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"6""",,0
1325,variation,A325P-18-34-650-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.929375,,,,0,,,3.1100,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"6-1/2""",,0
1326,variation,A325P-18-34-850-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,1.17,,,,0,,,3.5500,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"8-1/2""",,0
1327,variation,A325P-18-34-800-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,13480.15,,,,0,,,3.3800,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"8""",,0
1328,variation,A325P-18-34-750-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,1.05,,,,0,,,3.0400,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"7-1/2""",,0
1329,variation,A325P-18-34-900-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,1.23,,,,0,,,3.7300,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"9""",,0
1330,variation,A325P-18-34-9-10-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,1.35,,,,0,,,4.3000,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Plain,,0,Diameter,"3/4""-10",,0,Length,"10""",,0
1331,variation,A325G-14-12-175-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.375,,,,0,,,0.5100,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Hot Dipped Galvanized,,0,Diameter,"1/2""-13",,0,Length,"1-3/4""",,0
1332,variation,A325G-14-12-200-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.5,,,,0,,,0.6200,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Hot Dipped Galvanized,,0,Diameter,"1/2""-13",,0,Length,"2""",,0
1333,variation,A325G-14-12-225-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.053125,,,,0,,,0.6900,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Hot Dipped Galvanized,,0,Diameter,"1/2""-13",,0,Length,"2-1/4""",,0
1334,variation,A325G-16-58-350-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.84,,,,0,,,1.3600,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Hot Dipped Galvanized,,0,Diameter,"5/8""-11",,0,Length,"3-1/2""",,0
1335,variation,A325G-16-58-250-USA,A325 Heavy Hex Bolt-Domestic,1,0,visible,,<p>Sold Individually</p>,,,taxable,,1,,,0,0,0.5625,,,,0,,,0.9900,,,,http://localhost:8000/wp-content/uploads/2019/10/A325HeavyHexBolt-Domestic.jpg,,,A325 Heavy Hex Bolt-Domestic,,,,,,0,,Finish,Hot Dipped Galvanized,,0,Diameter,"5/8""-11",,0,Length,"2-1/2""",,0
